master_id,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,recency,tenure,segment,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,interested_in_categories_12
94c25510-a779-11e9-a2fc-000d3a38a36f,19.0,1.0,12.99,3092.79,126.0,2218.0,6,Android App,Android App,2014-12-31,2021-01-26,2021-01-26,2020-01-21,"[COCUK, KADIN]"
760a4cd4-afd7-11e9-9757-000d3a38a36f,9.0,3.0,293.44,1433.9,331.0,507.0,6,Android App,Android App,2019-02-14,2020-07-05,2020-07-05,2020-02-01,[ERKEK]
0f22d4ea-da17-11e9-93bc-000d3a38a36f,3.0,1.0,49.99,454.44,164.0,458.0,6,Android App,Android App,2019-09-18,2020-12-19,2020-12-19,2019-09-18,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
62362c12-ac6e-11e9-a2fc-000d3a38a36f,7.0,1.0,72.98,1404.41,85.0,1348.0,6,Android App,Mobile,2017-06-29,2021-03-08,2021-03-08,2019-09-14,[]
f99e537e-d68d-11e9-93bc-000d3a38a36f,7.0,2.0,329.89,894.42,186.0,458.0,6,Android App,Android App,2019-08-27,2020-11-27,2020-11-27,2019-11-19,"[ERKEK, KADIN]"
2a1933c6-a9ec-11e9-a2fc-000d3a38a36f,6.0,1.0,79.99,489.94,334.0,1516.0,6,Mobile,Offline,2016-05-08,2020-07-02,2019-10-26,2020-07-02,[COCUK]
4e879a1e-f81f-11e9-b138-000d3a38a36f,4.0,1.0,114.98,1240.89,196.0,388.0,6,Android App,Android App,2019-10-26,2020-11-17,2020-11-17,2019-10-26,"[KADIN, AKTIFSPOR]"
02c4d744-3db2-11ea-9e19-000d3a38a36f,5.0,1.0,59.99,1022.62,68.0,1107.0,6,Android App,Android App,2018-03-14,2021-03-25,2021-03-25,2019-04-04,"[ERKEK, KADIN, AKTIFSPOR]"
c55948a8-5b44-11ea-800a-000d3a38a36f,4.0,1.0,219.98,464.96,113.0,418.0,6,Android App,Android App,2019-12-18,2021-02-08,2021-02-08,2019-12-24,[AKTIFSPOR]
8f85910a-6337-11ea-a6dc-000d3a38a36f,3.0,1.0,24.99,1065.72,288.0,162.0,6,Ios App,Mobile,2020-03-08,2020-08-17,2020-08-17,2020-03-08,[AKTIFSPOR]
ea7724f2-1fad-11ea-87bf-000d3a38a36f,5.0,2.0,74.98,823.78,167.0,410.0,6,Android App,Android App,2019-11-02,2020-12-16,2020-12-16,2020-07-09,"[KADIN, AKTIFSPOR]"
f0cf9ac0-1fba-11ea-87bf-000d3a38a36f,5.0,1.0,49.99,950.89,80.0,693.0,6,Android App,Android App,2019-04-20,2021-03-13,2021-03-13,2019-04-20,"[KADIN, AKTIFSPOR]"
ad644a6c-5b54-11ea-b581-000d3a38a36f,5.0,1.0,239.98,1211.93,169.0,351.0,6,Android App,Android App,2019-12-29,2020-12-14,2020-12-14,2019-12-29,[AKTIFSPOR]
e47d531e-a5c8-11e9-a2fc-000d3a38a36f,3.0,1.0,90.49,381.44,188.0,747.0,6,Mobile,Mobile,2018-11-09,2020-11-25,2020-11-25,2020-08-10,"[ERKEK, KADIN, AKTIFSPOR]"
db5b6f5a-a717-11e9-a2fc-000d3a38a36f,9.0,3.0,371.72,860.38,95.0,2442.0,6,Mobile,Offline,2014-06-21,2021-02-26,2018-06-09,2021-02-26,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
fcb47df0-4c1f-11eb-806e-000d3a38a36f,5.0,1.0,136.96,1079.95,125.0,566.0,6,Ios App,Ios App,2019-07-11,2021-01-27,2021-01-27,2019-07-11,[ERKEK]
2831aae0-9e2d-11e9-9897-000d3a38a36f,8.0,1.0,60.88,1019.77,106.0,951.0,6,Android App,Offline,2018-07-10,2021-02-15,2020-12-28,2021-02-15,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
1aea3726-f88c-11e9-b138-000d3a38a36f,4.0,1.0,166.98,496.93,135.0,448.0,6,Android App,Android App,2019-10-27,2021-01-17,2021-01-17,2019-12-15,[KADIN]
7ed8bc28-a8d0-11e9-a2fc-000d3a38a36f,5.0,1.0,259.98,697.96,66.0,371.0,6,Mobile,Offline,2020-03-21,2021-03-27,2021-03-17,2021-03-27,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
cc389fe4-3fc8-11ea-aa6b-000d3a38a36f,3.0,1.0,215.97,783.9,72.0,596.0,6,Android App,Mobile,2019-08-03,2021-03-21,2021-03-21,2019-08-03,[AKTIFSPOR]
bfc9cf46-acdc-11e9-a2fc-000d3a38a36f,21.0,4.0,448.07,1911.11,238.0,1624.0,6,Ios App,Offline,2016-04-26,2020-10-06,2020-06-24,2020-10-06,"[COCUK, KADIN]"
653d886c-a7df-11e9-a2fc-000d3a38a36f,4.0,1.0,200.48,519.44,217.0,2012.0,6,Mobile,Offline,2015-04-25,2020-10-27,2020-05-30,2020-10-27,"[AKTIFCOCUK, AKTIFSPOR]"
11506cce-aa64-11e9-a2fc-000d3a38a36f,3.0,1.0,139.98,426.96,188.0,1283.0,6,Android App,Android App,2017-05-22,2020-11-25,2020-11-25,2019-09-02,"[ERKEK, KADIN]"
3614de92-567f-11ea-b9b9-000d3a38a36f,2.0,2.0,159.98,699.98,102.0,438.0,6,Android App,Offline,2019-12-09,2021-02-19,2020-11-08,2021-02-19,[AKTIFSPOR]
ef49605e-ab7b-11e9-a2fc-000d3a38a36f,12.0,4.0,815.12,801.84,244.0,1330.0,6,Desktop,Offline,2017-02-08,2020-09-30,2019-07-16,2020-09-30,"[KADIN, AKTIFSPOR]"
09cb00a8-ad44-11e9-a2fc-000d3a38a36f,10.0,1.0,109.99,1400.22,266.0,1004.0,6,Android App,Desktop,2017-12-09,2020-09-08,2020-09-08,2019-11-23,"[ERKEK, AKTIFSPOR]"
3fa416d6-9d79-11e9-9897-000d3a38a36f,9.0,1.0,254.99,1265.65,82.0,1431.0,6,Android App,Offline,2017-04-10,2021-03-11,2021-03-06,2021-03-11,[KADIN]
3c3fc9d6-2bd6-11ea-91ab-000d3a38a36f,3.0,1.0,39.99,743.39,249.0,402.0,6,Ios App,Ios App,2019-08-20,2020-09-25,2020-09-25,2019-08-20,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
f2fb85b0-1e17-11ea-8bf2-000d3a38a36f,7.0,3.0,935.92,788.93,144.0,417.0,6,Android App,Offline,2019-11-18,2021-01-08,2020-06-09,2021-01-08,"[ERKEK, KADIN, AKTIFSPOR]"
c0c80ff8-9d31-11e9-9897-000d3a38a36f,8.0,1.0,50.49,1042.84,181.0,1464.0,6,Android App,Android App,2016-11-29,2020-12-02,2020-12-02,2020-07-13,"[KADIN, AKTIFSPOR]"
65d42ca8-a9a7-11e9-a2fc-000d3a38a36f,4.0,1.0,69.99,419.95,128.0,1557.0,6,Android App,Desktop,2016-10-20,2021-01-24,2021-01-24,2020-07-12,"[COCUK, AKTIFSPOR]"
f7696042-2ef5-11ea-8467-000d3a38a36f,4.0,1.0,59.99,908.87,329.0,227.0,6,Android App,Android App,2019-11-23,2020-07-07,2020-07-07,2019-11-23,"[ERKEK, AKTIFSPOR]"
dfb7fef6-b054-11e9-9757-000d3a38a36f,6.0,4.0,270.43,1093.49,240.0,721.0,6,Android App,Offline,2018-10-14,2020-10-04,2020-03-01,2020-10-04,[COCUK]
87e7d5ee-9f37-11e9-9897-000d3a38a36f,6.0,3.0,360.96,497.85,84.0,2833.0,6,Android App,Offline,2013-06-06,2021-03-09,2020-12-17,2021-03-09,"[ERKEK, KADIN, AKTIFSPOR]"
5c2a5a1c-aa77-11e9-a2fc-000d3a38a36f,5.0,1.0,130.73,693.92,105.0,379.0,6,Android App,Android App,2020-02-03,2021-02-16,2021-02-16,2020-02-03,"[ERKEK, KADIN, AKTIFSPOR]"
86164e14-1172-11ea-9f3a-000d3a38a36f,4.0,1.0,84.98,437.96,204.0,450.0,6,Mobile,Mobile,2019-08-17,2020-11-09,2020-11-09,2019-08-17,[KADIN]
c34e7260-3db5-11ea-9e19-000d3a38a36f,4.0,1.0,70.49,524.89,367.0,221.0,6,Android App,Android App,2019-10-22,2020-05-30,2020-05-30,2020-03-07,"[COCUK, KADIN]"
61cd9bc6-a2ea-11e9-a2fc-000d3a38a36f,6.0,3.0,384.95,1553.89,102.0,701.0,6,Android App,Mobile,2019-03-21,2021-02-19,2021-02-19,2019-10-20,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
8f50d552-ab66-11e9-a2fc-000d3a38a36f,3.0,1.0,199.99,570.44,188.0,1097.0,6,Mobile,Desktop,2017-11-24,2020-11-25,2020-11-25,2019-12-21,[AKTIFSPOR]
ae09992a-ae81-11e9-a2fc-000d3a38a36f,4.0,1.0,240.73,340.95,229.0,873.0,6,Mobile,Offline,2018-05-26,2020-10-15,2018-06-18,2020-10-15,"[ERKEK, AKTIFSPOR]"
e5fc918a-af34-11e9-a2fc-000d3a38a36f,4.0,1.0,160.48,221.97,186.0,719.0,6,Android App,Android App,2018-12-09,2020-11-27,2020-11-27,2020-10-24,"[ERKEK, COCUK, KADIN]"
daf03e02-a964-11e9-a2fc-000d3a38a36f,7.0,3.0,456.29,299.96,347.0,1528.0,6,Mobile,Offline,2016-04-13,2020-06-19,2019-01-07,2020-06-19,[ERKEK]
d95acd1c-1f36-11ea-87bf-000d3a38a36f,4.0,1.0,119.98,749.88,351.0,520.0,6,Android App,Android App,2019-01-12,2020-06-15,2020-06-15,2019-09-24,[AKTIFSPOR]
a9c2cce0-1a99-11ea-98d5-000d3a38a36f,7.0,2.0,154.91,819.11,232.0,575.0,6,Android App,Android App,2019-03-17,2020-10-12,2020-10-12,2019-08-29,"[AKTIFCOCUK, ERKEK]"
f7cf07b4-2ab1-11ea-b3a7-000d3a38a36f,3.0,1.0,239.98,809.76,329.0,282.0,6,Android App,Android App,2019-09-29,2020-07-07,2020-07-07,2019-09-29,[AKTIFSPOR]
e3f5e4cc-2fa9-11ea-bb80-000d3a38a36f,7.0,4.0,552.93,1484.68,98.0,701.0,6,Android App,Android App,2019-03-25,2021-02-23,2021-02-23,2020-01-18,"[KADIN, AKTIFSPOR]"
b3e206a0-a22b-11e9-a2fc-000d3a38a36f,4.0,1.0,99.99,358.95,306.0,511.0,6,Mobile,Desktop,2019-03-07,2020-07-30,2020-07-30,2019-03-07,[AKTIFCOCUK]
131cbba8-feeb-11e9-a5e8-000d3a38a36f,9.0,1.0,539.95,3403.28,191.0,444.0,6,Ios App,Ios App,2019-09-05,2020-11-22,2020-11-22,2019-09-05,[AKTIFSPOR]
7e5b4654-a816-11e9-a2fc-000d3a38a36f,6.0,1.0,95.48,733.33,303.0,1781.0,6,Android App,Android App,2015-09-17,2020-08-02,2020-08-02,2020-02-18,[AKTIFCOCUK]
bd6a7b1e-5b9c-11ea-b68b-000d3a38a36f,3.0,2.0,131.96,497.94,134.0,373.0,6,Android App,Android App,2020-01-11,2021-01-18,2021-01-18,2020-01-13,"[ERKEK, AKTIFSPOR]"
b3c9a1cc-ab7d-11e9-a2fc-000d3a38a36f,5.0,1.0,189.98,931.47,275.0,1008.0,6,Mobile,Offline,2017-11-26,2020-08-30,2020-03-23,2020-08-30,[AKTIFSPOR]
fa67fb12-a9ff-11e9-a2fc-000d3a38a36f,4.0,2.0,289.98,570.08,99.0,1572.0,6,Ios App,Offline,2016-11-03,2021-02-22,2020-04-18,2021-02-22,[AKTIFSPOR]
c4a19ed6-7e32-11ea-80af-000d3a38a36f,6.0,1.0,89.99,629.48,303.0,1373.0,6,Ios App,Ios App,2016-10-29,2020-08-02,2020-08-02,2019-02-20,[AKTIFSPOR]
126bd2d2-2bf2-11ea-91ab-000d3a38a36f,5.0,1.0,259.98,530.34,252.0,544.0,6,Mobile,Mobile,2019-03-28,2020-09-22,2020-09-22,2019-03-28,"[ERKEK, KADIN]"
804772d8-1965-11ea-b6a2-000d3a38a36f,4.0,1.0,199.99,527.45,153.0,407.0,6,Mobile,Mobile,2019-11-19,2020-12-30,2020-12-30,2019-11-19,[ERKEK]
8c984042-5b4d-11ea-8599-000d3a38a36f,4.0,1.0,70.49,545.12,155.0,343.0,6,Android App,Android App,2020-01-20,2020-12-28,2020-12-28,2020-02-15,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
bd8a2490-abee-11e9-a2fc-000d3a38a36f,6.0,1.0,59.99,1060.96,184.0,1323.0,6,Ios App,Ios App,2017-04-16,2020-11-29,2020-11-29,2019-11-12,[AKTIFSPOR]
eee53d20-5b0e-11ea-8a57-000d3a38a36f,6.0,1.0,89.99,457.47,204.0,324.0,6,Android App,Android App,2019-12-21,2020-11-09,2020-11-09,2020-02-24,[AKTIFSPOR]
d9fa1622-9f2c-11e9-9897-000d3a38a36f,5.0,3.0,310.7,796.93,162.0,630.0,6,Android App,Offline,2019-04-01,2020-12-21,2020-04-09,2020-12-21,"[AKTIFCOCUK, COCUK]"
f83a514c-afbb-11ea-b736-000d3a38a36f,6.0,2.0,539.94,1122.31,245.0,588.0,6,Mobile,Desktop,2019-02-19,2020-09-29,2020-09-29,2020-06-16,[AKTIFSPOR]
de04ce62-d6b6-11e9-93bc-000d3a38a36f,8.0,1.0,89.99,1254.21,71.0,602.0,6,Android App,Desktop,2019-07-29,2021-03-22,2021-03-22,2019-07-29,"[KADIN, AKTIFSPOR]"
ce7ee5e8-a7a1-11e9-a2fc-000d3a38a36f,19.0,1.0,29.99,2471.28,93.0,2219.0,6,Mobile,Desktop,2015-02-01,2021-02-28,2021-02-28,2019-11-09,"[ERKEK, KADIN, AKTIFSPOR]"
1684eda8-d63a-11e9-93bc-000d3a38a36f,6.0,2.0,292.18,908.31,189.0,463.0,6,Android App,Android App,2019-08-19,2020-11-24,2020-11-24,2020-10-11,"[ERKEK, AKTIFSPOR]"
433647f6-9d29-11e9-9897-000d3a38a36f,10.0,1.0,49.99,1134.49,169.0,2228.0,6,Android App,Android App,2014-11-08,2020-12-14,2020-12-14,2020-08-17,[KADIN]
b6cdb95c-ab01-11e9-a2fc-000d3a38a36f,3.0,1.0,280.72,429.94,311.0,1056.0,6,Android App,Offline,2017-09-03,2020-07-25,2019-11-30,2020-07-25,"[AKTIFCOCUK, ERKEK]"
26d1bd62-ac5f-11e9-a2fc-000d3a38a36f,3.0,2.0,140.48,354.97,145.0,549.0,6,Android App,Android App,2019-07-08,2021-01-07,2021-01-07,2020-02-09,[AKTIFSPOR]
ee741d3e-1194-11ea-846f-000d3a38a36f,4.0,2.0,180.48,737.92,214.0,406.0,6,Android App,Android App,2019-09-20,2020-10-30,2020-10-30,2020-02-12,[AKTIFSPOR]
301215fe-a54b-11e9-a2fc-000d3a38a36f,4.0,2.0,59.98,345.95,187.0,516.0,6,Android App,Android App,2019-06-29,2020-11-26,2020-11-26,2019-09-03,"[KADIN, AKTIFSPOR]"
40433524-a80d-11e9-a2fc-000d3a38a36f,4.0,1.0,89.99,418.97,269.0,2016.0,6,Desktop,Offline,2015-02-28,2020-09-05,2017-02-09,2020-09-05,[AKTIFSPOR]
1f691cd0-acfc-11e9-a2fc-000d3a38a36f,6.0,1.0,129.99,800.39,266.0,371.0,6,Android App,Android App,2019-09-03,2020-09-08,2020-09-08,2019-09-03,"[AKTIFCOCUK, KADIN]"
51bf3468-9f54-11e9-9897-000d3a38a36f,4.0,2.0,353.47,451.96,192.0,743.0,6,Android App,Offline,2018-11-09,2020-11-21,2020-05-28,2020-11-21,[KADIN]
e926fbf2-9d32-11e9-9897-000d3a38a36f,6.0,4.0,425.67,1175.64,116.0,841.0,6,Android App,Android App,2018-10-18,2021-02-05,2021-02-05,2020-07-10,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
956ab6f8-b1a4-11e9-89fa-000d3a38a36f,3.0,1.0,152.95,664.82,262.0,423.0,6,Mobile,Offline,2019-07-17,2020-09-12,2019-10-05,2020-09-12,"[COCUK, KADIN]"
465e7b62-63c9-11ea-a6dc-000d3a38a36f,4.0,1.0,47.87,657.37,74.0,314.0,6,Android App,Android App,2020-05-09,2021-03-19,2021-03-19,2021-02-11,"[AKTIFCOCUK, COCUK, KADIN]"
a80f36e4-a966-11e9-a2fc-000d3a38a36f,13.0,4.0,479.86,1690.33,102.0,1538.0,6,Android App,Android App,2016-12-04,2021-02-19,2021-02-19,2021-01-20,"[AKTIFCOCUK, COCUK, KADIN]"
dd8295da-aed1-11e9-a2fc-000d3a38a36f,4.0,1.0,119.99,658.56,146.0,782.0,6,Android App,Android App,2018-11-16,2021-01-06,2021-01-06,2019-12-15,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
4087a75a-a523-11e9-a2fc-000d3a38a36f,9.0,2.0,520.72,986.82,197.0,2201.0,6,Ios App,Offline,2014-11-07,2020-11-16,2019-04-09,2020-11-16,"[COCUK, KADIN]"
14c76be4-a4d5-11e9-a2fc-000d3a38a36f,9.0,1.0,259.96,1019.79,90.0,1274.0,6,Mobile,Offline,2017-09-06,2021-03-03,2018-12-15,2021-03-03,[AKTIFSPOR]
6d5aa42c-5b0c-11ea-a10c-000d3a38a36f,3.0,1.0,69.99,526.94,119.0,347.0,6,Mobile,Mobile,2020-02-21,2021-02-02,2021-02-02,2020-02-21,[ERKEK]
0e63c5da-5282-11ea-8850-000d3a38a36f,3.0,1.0,89.99,363.52,108.0,399.0,6,Android App,Mobile,2020-01-11,2021-02-13,2021-02-13,2020-01-11,[ERKEK]
0e87805a-f8ab-11e9-b138-000d3a38a36f,4.0,1.0,59.99,817.09,167.0,416.0,6,Android App,Android App,2019-10-27,2020-12-16,2020-12-16,2019-10-27,"[ERKEK, KADIN, AKTIFSPOR]"
cb9b7998-ac21-11e9-a2fc-000d3a38a36f,3.0,2.0,280.47,614.06,279.0,1173.0,6,Desktop,Offline,2017-06-10,2020-08-26,2018-06-09,2020-08-26,[ERKEK]
1637d1d6-de1d-11e9-957d-000d3a38a36f,2.0,1.0,139.99,607.02,139.0,478.0,6,Mobile,Mobile,2019-09-23,2021-01-13,2021-01-13,2019-09-23,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
1dd7141c-9923-11ea-b97a-000d3a38a36f,7.0,3.0,309.88,894.46,276.0,1168.0,6,Android App,Android App,2017-06-18,2020-08-29,2020-08-29,2019-08-03,[COCUK]
b0f5ad10-ddc3-11e9-a848-000d3a38a36f,3.0,1.0,29.99,573.69,119.0,501.0,6,Android App,Android App,2019-09-20,2021-02-02,2021-02-02,2019-09-20,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
6af529f0-5b39-11ea-991c-000d3a38a36f,6.0,1.0,560.93,1007.7,289.0,210.0,6,Android App,Android App,2020-01-19,2020-08-16,2020-08-16,2020-01-19,"[ERKEK, KADIN, AKTIFSPOR]"
b1fbee92-a590-11e9-a2fc-000d3a38a36f,5.0,2.0,169.98,933.09,205.0,728.0,6,Android App,Android App,2018-11-11,2020-11-08,2020-11-08,2020-01-11,[KADIN]
9ebcfc06-2bb7-11ea-853d-000d3a38a36f,3.0,2.0,360.48,857.18,339.0,209.0,6,Ios App,Ios App,2019-12-01,2020-06-27,2020-06-27,2020-02-05,"[KADIN, AKTIFSPOR]"
f2b89784-a769-11e9-a2fc-000d3a38a36f,3.0,1.0,99.98,332.52,85.0,2223.0,6,Mobile,Mobile,2015-02-05,2021-03-08,2021-03-08,2019-09-19,[AKTIFSPOR]
aa99671e-af28-11e9-a2fc-000d3a38a36f,4.0,1.0,144.98,664.34,132.0,618.0,6,Android App,Android App,2019-05-13,2021-01-20,2021-01-20,2019-05-13,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
8eee4ea6-2973-11ea-b87a-000d3a38a36f,14.0,4.0,582.94,2519.86,249.0,542.0,6,Android App,Android App,2019-04-02,2020-09-25,2020-09-25,2020-02-06,[AKTIFSPOR]
8fce8e24-a31f-11e9-a2fc-000d3a38a36f,5.0,2.0,147.97,500.32,239.0,1049.0,6,Android App,Mobile,2017-11-21,2020-10-05,2020-10-05,2019-03-23,"[AKTIFCOCUK, AKTIFSPOR]"
f46c23f4-abcc-11e9-a2fc-000d3a38a36f,8.0,1.0,50.48,1144.34,86.0,1344.0,6,Android App,Android App,2017-07-02,2021-03-07,2021-03-07,2020-10-11,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
eec8e104-a98c-11e9-a2fc-000d3a38a36f,5.0,3.0,271.46,547.75,140.0,1812.0,6,Ios App,Offline,2016-01-27,2021-01-12,2020-05-03,2021-01-12,[KADIN]
8420d0ce-5bec-11ea-ac86-000d3a38a36f,6.0,2.0,64.98,1087.07,198.0,329.0,6,Mobile,Mobile,2019-12-22,2020-11-15,2020-11-15,2020-01-07,"[COCUK, AKTIFSPOR]"
7841dcc6-b1ec-11e9-89fa-000d3a38a36f,4.0,1.0,69.99,346.53,186.0,494.0,6,Ios App,Ios App,2019-07-22,2020-11-27,2020-11-27,2019-07-22,[AKTIFSPOR]
0be9f838-a990-11e9-a2fc-000d3a38a36f,4.0,1.0,99.99,530.23,90.0,1642.0,6,Android App,Offline,2016-09-03,2021-03-03,2020-05-01,2021-03-03,[]
ab07bce6-afb4-11e9-9757-000d3a38a36f,5.0,2.0,230.94,476.08,131.0,802.0,6,Android App,Offline,2018-11-11,2021-01-21,2020-05-09,2021-01-21,"[AKTIFCOCUK, COCUK]"
6a5bf47c-ae98-11e9-a2fc-000d3a38a36f,8.0,1.0,74.98,970.33,252.0,620.0,6,Android App,Android App,2019-01-11,2020-09-22,2020-09-22,2019-05-04,"[AKTIFCOCUK, KADIN]"
50ae06de-201a-11ea-87bf-000d3a38a36f,4.0,2.0,211.98,905.92,196.0,436.0,6,Android App,Offline,2019-09-08,2020-11-17,2020-11-09,2020-11-17,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
1152fa5c-a915-11e9-a2fc-000d3a38a36f,7.0,1.0,49.99,991.28,203.0,992.0,6,Mobile,Mobile,2018-02-22,2020-11-10,2020-11-10,2019-11-24,"[ERKEK, KADIN, AKTIFSPOR]"
2e56dadc-2990-11ea-b87a-000d3a38a36f,5.0,3.0,364.97,837.93,132.0,662.0,6,Android App,Android App,2019-03-30,2021-01-20,2021-01-20,2020-02-16,"[AKTIFCOCUK, AKTIFSPOR]"
666476a6-1a8a-11ea-98d5-000d3a38a36f,5.0,1.0,69.99,606.87,87.0,464.0,6,Android App,Android App,2019-11-28,2021-03-06,2021-03-06,2019-11-28,"[ERKEK, KADIN, AKTIFSPOR]"
507b2252-1338-11eb-8ffc-000d3a38a36f,6.0,3.0,373.58,1055.88,76.0,163.0,6,Android App,Android App,2020-10-05,2021-03-17,2021-03-17,2021-02-24,"[ERKEK, KADIN, AKTIFSPOR]"
d11cf674-9f94-11e9-a2fc-000d3a38a36f,4.0,2.0,289.97,1148.85,71.0,539.0,6,Mobile,Mobile,2019-09-30,2021-03-22,2021-03-22,2019-10-02,[AKTIFSPOR]
e352e56c-b16c-11e9-89fa-000d3a38a36f,3.0,1.0,319.95,575.97,160.0,627.0,6,Android App,Android App,2019-04-06,2020-12-23,2020-12-23,2019-04-06,"[ERKEK, KADIN]"
d5cf95c2-a724-11e9-a2fc-000d3a38a36f,7.0,1.0,89.99,672.98,77.0,2452.0,6,Android App,Desktop,2014-06-29,2021-03-16,2021-03-16,2019-09-17,[]
087c3fe4-1155-11ea-8872-000d3a38a36f,3.0,2.0,200.48,463.96,135.0,436.0,6,Android App,Android App,2019-11-08,2021-01-17,2021-01-17,2020-02-26,"[ERKEK, KADIN]"
be387682-a79b-11e9-a2fc-000d3a38a36f,5.0,2.0,84.97,803.95,76.0,2308.0,6,Desktop,Desktop,2014-11-21,2021-03-17,2021-03-17,2019-10-02,[KADIN]
97b76cd6-d6fb-11e9-93bc-000d3a38a36f,3.0,2.0,299.96,726.9,79.0,556.0,6,Android App,Android App,2019-09-05,2021-03-14,2021-03-14,2019-11-09,"[ERKEK, AKTIFSPOR]"
12fda488-ad7f-11e9-a2fc-000d3a38a36f,4.0,1.0,89.99,450.42,76.0,1011.0,6,Android App,Android App,2018-06-10,2021-03-17,2021-03-17,2019-08-04,"[AKTIFCOCUK, COCUK]"
19a9c11e-5bf2-11ea-8fe9-000d3a38a36f,5.0,1.0,59.99,1701.87,144.0,382.0,6,Android App,Android App,2019-12-23,2021-01-08,2021-01-08,2019-12-23,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
dd8a883a-d7c1-11e9-93bc-000d3a38a36f,4.0,1.0,39.99,597.94,106.0,519.0,6,Android App,Android App,2019-09-15,2021-02-15,2021-02-15,2019-09-15,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
9096f738-9d75-11e9-9897-000d3a38a36f,8.0,2.0,119.98,766.72,183.0,1009.0,6,Android App,Mobile,2018-02-25,2020-11-30,2020-11-30,2020-07-11,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
d6ae989a-9ea4-11e9-9897-000d3a38a36f,6.0,1.0,279.98,914.33,145.0,1396.0,6,Desktop,Desktop,2017-03-13,2021-01-07,2021-01-07,2019-11-19,[]
7102761a-a77d-11e9-a2fc-000d3a38a36f,26.0,2.0,171.96,2476.5,211.0,2203.0,6,Mobile,Desktop,2014-10-22,2020-11-02,2020-11-02,2019-10-29,[KADIN]
e8dd171e-a72f-11ea-bd63-000d3a38a36f,5.0,1.0,90.49,979.95,288.0,73.0,6,Android App,Offline,2020-06-05,2020-08-17,2020-06-22,2020-08-17,"[AKTIFCOCUK, AKTIFSPOR]"
1f18ae3c-9daa-11e9-9897-000d3a38a36f,9.0,1.0,114.98,1083.86,364.0,758.0,6,Android App,Desktop,2018-05-06,2020-06-02,2020-06-02,2019-05-26,[KADIN]
8011e4a2-1e96-11ea-aa32-000d3a38a36f,7.0,4.0,376.45,692.9,226.0,305.0,6,Android App,Android App,2019-12-18,2020-10-18,2020-10-18,2020-09-25,"[AKTIFCOCUK, COCUK, KADIN]"
faf4c3cc-ad41-11e9-a2fc-000d3a38a36f,6.0,2.0,139.96,258.43,157.0,1007.0,6,Desktop,Desktop,2018-03-25,2020-12-26,2020-12-26,2019-11-18,"[AKTIFCOCUK, COCUK]"
8ed187f8-1a14-11ea-941b-000d3a38a36f,5.0,1.0,79.99,549.92,260.0,520.0,6,Mobile,Mobile,2019-04-13,2020-09-14,2020-09-14,2019-04-13,"[KADIN, AKTIFSPOR]"
8dc2a2b8-5b2b-11ea-bf56-000d3a38a36f,5.0,2.0,289.97,1119.48,81.0,454.0,6,Android App,Android App,2019-12-14,2021-03-12,2021-03-12,2019-12-15,[ERKEK]
8af3d094-ac75-11e9-a2fc-000d3a38a36f,6.0,1.0,169.99,1163.84,340.0,782.0,6,Android App,Android App,2018-05-06,2020-06-26,2020-06-26,2019-09-20,[AKTIFSPOR]
0be845b2-b163-11e9-89fa-000d3a38a36f,4.0,1.0,49.98,509.14,189.0,637.0,6,Android App,Android App,2019-02-26,2020-11-24,2020-11-24,2019-02-26,[AKTIFSPOR]
ae12cc02-15e2-11ea-aa74-000d3a38a36f,5.0,1.0,109.99,934.85,132.0,536.0,6,Android App,Mobile,2019-08-03,2021-01-20,2021-01-20,2019-08-03,"[ERKEK, AKTIFSPOR]"
6ff813ee-ab45-11e9-a2fc-000d3a38a36f,17.0,1.0,29.99,1969.19,160.0,1450.0,6,Mobile,Desktop,2017-01-03,2020-12-23,2020-12-23,2019-09-05,[KADIN]
c12e1eb6-b004-11e9-9757-000d3a38a36f,5.0,1.0,99.99,1081.79,164.0,520.0,6,Android App,Android App,2019-07-18,2020-12-19,2020-12-19,2019-12-13,"[KADIN, AKTIFSPOR]"
