master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12
1f87bf36-13e1-11ea-a001-000d3a38a36f,Mobile,Mobile,2019-06-14,2021-04-28,2021-04-28,2019-08-06,1.0,2.0,139.97,374.9,[]
4739c9e2-545b-11ea-b1db-000d3a38a36f,Android App,Android App,2019-12-27,2021-01-20,2021-01-20,2019-12-27,1.0,1.0,139.99,59.99,[KADIN]
2cd0ffe8-b0e2-11e9-9757-000d3a38a36f,Android App,Android App,2019-05-03,2021-01-17,2021-01-17,2019-11-07,5.0,3.0,558.95,709.93,"[ERKEK, KADIN, AKTIFSPOR]"
14606d88-23bd-11ea-8523-000d3a38a36f,Mobile,Mobile,2019-08-25,2021-05-14,2021-05-14,2019-11-07,1.0,2.0,469.95,635.91,[]
3f3add64-ad74-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-12-01,2020-09-27,2019-07-06,2020-09-27,6.0,3.0,219.96,1334.96,[ERKEK]
c2200422-b1cd-11e9-89fa-000d3a38a36f,Mobile,Mobile,2019-07-19,2021-05-13,2021-05-13,2019-07-19,1.0,1.0,59.99,79.99,[]
99308688-b0b3-11e9-9757-000d3a38a36f,Desktop,Offline,2019-04-21,2020-08-16,2019-11-29,2020-08-16,2.0,1.0,410.71,348.48,"[KADIN, AKTIFSPOR]"
3706d284-ac56-11e9-a2fc-000d3a38a36f,Android App,Offline,2021-01-16,2021-03-18,2021-01-16,2021-03-18,1.0,1.0,199.96,127.99,[ERKEK]
d19ec702-a6f7-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-05-11,2021-03-08,2014-05-11,2021-03-08,1.0,3.0,280.86,64.99,[]
1ab7f418-233f-11ea-8523-000d3a38a36f,Android App,Android App,2019-08-06,2021-04-02,2021-04-02,2019-08-06,2.0,1.0,99.98,108.98,[COCUK]
9cd943cc-afca-11e9-9757-000d3a38a36f,Mobile,Offline,2019-01-30,2021-03-12,2019-01-30,2021-03-12,1.0,1.0,69.99,154.98,[]
5fa954e8-ae7a-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-10-30,2020-06-04,2018-10-30,2020-06-04,1.0,1.0,89.99,229.97,[COCUK]
e5b85f0a-c4e2-11ea-98f7-000d3a38a36f,Desktop,Desktop,2020-07-09,2020-12-07,2020-12-07,2020-07-09,1.0,1.0,80.49,119.99,"[KADIN, AKTIFSPOR]"
ad8d7e12-a94f-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-12-26,2020-11-15,2020-09-25,2020-11-15,3.0,4.0,609.65,252.47,"[ERKEK, KADIN]"
9d07dcfa-a1c9-11e9-a2fc-000d3a38a36f,Android App,Mobile,2019-02-27,2021-05-07,2021-05-07,2019-02-27,3.0,1.0,89.99,412.35,[]
822ab1c8-a7c3-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2015-05-04,2020-12-09,2020-12-09,2019-07-19,2.0,2.0,34.98,1105.94,[ERKEK]
605353ec-2b9f-11ea-853d-000d3a38a36f,Android App,Android App,2018-03-25,2021-01-18,2021-01-18,2019-11-30,7.0,1.0,119.99,875.72,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
dd270486-acf1-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2018-05-29,2021-05-06,2021-05-06,2020-07-26,4.0,1.0,219.0,1612.03,"[COCUK, KADIN]"
f3faffac-5316-11ea-acd3-000d3a38a36f,Android App,Android App,2020-01-09,2021-01-06,2021-01-06,2020-01-09,4.0,1.0,79.99,591.92,"[KADIN, AKTIFSPOR]"
b84f30d2-abb8-11e9-a2fc-000d3a38a36f,Android App,Desktop,2017-03-15,2021-02-18,2021-02-18,2021-02-09,12.0,4.0,462.07,1098.96,"[ERKEK, COCUK, KADIN]"
9ee6e0bc-13a1-11ea-a001-000d3a38a36f,Ios App,Offline,2019-03-30,2020-07-17,2020-05-03,2020-07-17,2.0,4.0,365.45,187.98,[AKTIFSPOR]
d0a49680-acbd-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-08-22,2021-04-12,2021-04-12,2019-08-26,2.0,1.0,289.99,258.7,[COCUK]
9b0bfa24-a8ec-11e9-a2fc-000d3a38a36f,Android App,Mobile,2015-10-25,2021-05-27,2021-05-27,2019-09-14,4.0,1.0,99.99,963.73,[KADIN]
ff7c2456-2f16-11ea-8467-000d3a38a36f,Android App,Offline,2020-05-12,2020-07-04,2020-05-12,2020-07-04,1.0,1.0,30.49,239.98,[KADIN]
ef165d82-a1fb-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-03,2021-03-21,2021-03-21,2019-12-15,2.0,4.0,559.96,145.18,[AKTIFSPOR]
d6dadfce-c575-11ea-8b5a-000d3a38a36f,Ios App,Offline,2020-07-13,2020-07-20,2020-07-13,2020-07-20,1.0,2.0,39.98,75.9,[KADIN]
9b8d68fe-a408-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-04-11,2020-06-01,2020-05-27,2020-06-01,1.0,3.0,289.95,99.98,[AKTIFSPOR]
0613df76-2c1e-11ea-91ab-000d3a38a36f,Android App,Android App,2019-09-04,2021-04-18,2021-04-18,2020-11-11,4.0,3.0,311.21,465.89,[COCUK]
dce41348-d6c6-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-01,2021-05-21,2021-05-21,2019-09-01,1.0,1.0,29.99,221.0,[]
9ba6b9a2-5bf6-11ea-974f-000d3a38a36f,Android App,Android App,2019-12-29,2021-02-08,2021-02-08,2020-02-06,2.0,4.0,324.95,399.98,[ERKEK]
eabc1be4-b206-11e9-89fa-000d3a38a36f,Ios App,Ios App,2019-07-24,2020-12-23,2020-12-23,2020-08-16,3.0,4.0,351.12,474.96,"[KADIN, AKTIFSPOR]"
85900a64-1ed5-11ea-81ff-000d3a38a36f,Android App,Android App,2019-08-28,2020-11-19,2020-11-19,2019-08-28,1.0,1.0,44.98,289.99,[]
7065b234-b179-11e9-89fa-000d3a38a36f,Mobile,Offline,2019-04-19,2020-08-16,2019-07-05,2020-08-16,1.0,2.0,169.98,59.99,[KADIN]
e6d0ab3c-b137-11e9-9757-000d3a38a36f,Android App,Android App,2019-05-06,2020-07-10,2020-07-10,2019-09-23,2.0,12.0,1318.4,249.98,[ERKEK]
c1001398-aef8-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2018-11-23,2020-10-18,2020-10-18,2019-10-29,9.0,1.0,182.98,1573.09,"[ERKEK, AKTIFSPOR]"
c97ea23c-5bbe-11ea-bfb1-000d3a38a36f,Ios App,Ios App,2014-04-03,2020-09-15,2020-09-15,2020-01-18,6.0,1.0,119.98,590.81,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
00898b48-5b92-11ea-a592-000d3a38a36f,Mobile,Mobile,2020-01-17,2020-06-18,2020-06-18,2020-01-17,3.0,1.0,89.99,170.82,[AKTIFCOCUK]
cf11ea48-2251-11ea-8523-000d3a38a36f,Android App,Android App,2019-07-03,2021-05-10,2021-05-10,2019-11-05,3.0,2.0,209.98,252.71,[COCUK]
88e0b0b4-12e7-11ea-a001-000d3a38a36f,Android App,Offline,2019-04-06,2021-05-26,2019-11-09,2021-05-26,1.0,9.0,1096.6,159.98,[AKTIFSPOR]
bfd45d36-a5c9-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-09-22,2020-10-16,2020-10-16,2019-10-05,2.0,1.0,49.99,494.97,"[ERKEK, AKTIFSPOR]"
bb2fa472-6b7e-11ea-9c62-000d3a38a36f,Desktop,Offline,2020-03-19,2020-12-28,2020-03-19,2020-12-28,1.0,2.0,238.21,127.99,"[KADIN, AKTIFSPOR]"
a612b938-c5ee-11ea-9189-000d3a38a36f,Android App,Android App,2020-07-14,2021-03-31,2021-03-31,2020-07-16,1.0,2.0,179.97,80.99,"[COCUK, KADIN]"
da5e7750-ae79-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-10-30,2020-11-18,2018-10-30,2020-11-18,1.0,1.0,29.99,234.21,[ERKEK]
15a85308-9df4-11e9-9897-000d3a38a36f,Mobile,Offline,2016-12-14,2021-03-27,2021-02-14,2021-03-27,5.0,2.0,289.98,481.96,[]
3239cb98-e43d-11e9-ad00-000d3a38a36f,Ios App,Ios App,2019-10-01,2021-04-23,2021-04-23,2019-10-01,3.0,1.0,69.99,364.96,[AKTIFSPOR]
117ad356-edf3-11e9-9346-000d3a38a36f,Desktop,Desktop,2019-10-11,2021-01-13,2021-01-13,2019-10-11,1.0,1.0,129.99,179.97,[KADIN]
61eb6024-2838-11ea-a043-000d3a38a36f,Desktop,Desktop,2019-07-21,2021-01-10,2021-01-10,2019-10-06,1.0,2.0,169.98,243.98,"[AKTIFCOCUK, AKTIFSPOR]"
5fd4bd8a-6050-11ea-8dd8-000d3a38a36f,Desktop,Offline,2020-01-25,2021-03-10,2020-01-25,2021-03-10,1.0,1.0,69.99,213.98,[KADIN]
4310677e-a5db-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-03-02,2021-02-15,2020-11-23,2021-02-15,2.0,5.0,280.94,276.55,"[ERKEK, KADIN]"
ad81b28e-a784-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-03-04,2020-07-23,2015-03-04,2020-07-23,1.0,1.0,100.49,234.97,[ERKEK]
6b80593c-a98f-11e9-a2fc-000d3a38a36f,Android App,Android App,2020-08-23,2020-09-29,2020-09-29,2020-08-23,3.0,1.0,609.98,998.73,[AKTIFSPOR]
377588a8-dde0-11e9-a848-000d3a38a36f,Android App,Android App,2019-09-22,2021-01-29,2021-01-29,2020-08-29,1.0,3.0,223.46,144.98,"[KADIN, AKTIFSPOR]"
6bca60e8-3e0b-11ea-b1ad-000d3a38a36f,Desktop,Desktop,2019-10-06,2020-07-12,2020-07-12,2019-10-06,3.0,1.0,29.99,501.34,"[AKTIFCOCUK, ERKEK]"
07e44634-e446-11ea-b769-000d3a38a36f,Android App,Android App,2019-10-05,2020-10-07,2020-10-07,2020-08-27,1.0,2.0,169.98,148.49,[AKTIFSPOR]
6d5ebdf0-18d1-11ea-9213-000d3a38a36f,Android App,Android App,2019-09-24,2021-01-21,2021-01-21,2019-09-24,3.0,1.0,372.97,515.92,[AKTIFSPOR]
8f13b88a-152c-11eb-8ffc-000d3a38a36f,Android App,Android App,2020-10-23,2021-04-28,2021-04-28,2020-10-23,1.0,1.0,90.74,483.97,[AKTIFSPOR]
10a196c4-af3f-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-12-11,2020-12-01,2018-12-11,2020-12-01,1.0,3.0,390.97,99.99,[COCUK]
4a51668a-a155-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-07-10,2021-03-11,2020-12-11,2021-03-11,5.0,46.0,3738.91,654.95,"[ERKEK, KADIN, AKTIFSPOR]"
6764b4ae-a7d4-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-01-08,2021-03-17,2015-01-08,2021-03-17,1.0,3.0,189.97,274.93,[AKTIFCOCUK]
fad272e0-706e-11ea-8369-000d3a38a36f,Android App,Android App,2020-02-08,2021-01-02,2021-01-02,2020-02-08,3.0,1.0,89.99,331.96,[AKTIFSPOR]
c208fd4c-b1e9-11e9-89fa-000d3a38a36f,Android App,Android App,2019-07-12,2021-02-03,2021-02-03,2019-12-10,2.0,2.0,139.98,162.48,[KADIN]
8760dbfc-4563-11ea-acaf-000d3a38a36f,Android App,Android App,2020-02-25,2021-05-29,2021-05-29,2020-02-25,1.0,1.0,119.99,177.48,[ERKEK]
0686dfa8-abb3-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-07-11,2021-01-16,2021-01-16,2020-02-01,7.0,3.0,219.97,710.73,"[COCUK, AKTIFSPOR]"
0f7b4b32-8d6f-11ea-8f41-000d3a38a36f,Android App,Android App,2020-06-24,2021-03-21,2021-03-21,2020-06-24,3.0,1.0,99.99,456.98,"[ERKEK, AKTIFSPOR]"
c48840a2-a4b3-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-05-10,2021-02-16,2021-02-16,2019-05-10,1.0,1.0,137.48,177.47,"[KADIN, AKTIFSPOR]"
70144430-a0e9-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-14,2021-05-10,2021-05-10,2020-02-15,1.0,2.0,273.47,155.99,[]
3341080c-00d1-11ea-a5e8-000d3a38a36f,Mobile,Desktop,2019-11-06,2021-03-23,2021-03-23,2021-02-03,2.0,1.0,119.87,389.69,"[COCUK, KADIN]"
ec0d184e-d66a-11e9-93bc-000d3a38a36f,Android App,Offline,2019-08-23,2021-05-26,2020-09-01,2021-05-26,1.0,2.0,239.89,281.87,[]
fb501ca2-521b-11ea-88d3-000d3a38a36f,Android App,Android App,2019-12-07,2021-04-05,2021-04-05,2020-01-25,1.0,3.0,459.97,186.48,"[AKTIFCOCUK, AKTIFSPOR]"
8abf0f54-b0c5-11e9-9757-000d3a38a36f,Android App,Android App,2020-10-08,2021-05-22,2021-05-22,2020-10-08,1.0,1.0,69.99,90.99,[AKTIFSPOR]
353843f2-5e2a-11eb-8dbd-000d3a38a36f,Ios App,Offline,2019-04-05,2020-11-15,2019-04-09,2020-11-15,2.0,5.0,558.91,469.24,"[KADIN, AKTIFSPOR]"
a2544154-a5dc-11ea-bd63-000d3a38a36f,Android App,Offline,2020-06-04,2020-08-22,2020-06-04,2020-08-22,1.0,3.0,454.42,211.95,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
a81ccdbc-a453-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-20,2020-11-23,2020-11-23,2019-11-09,4.0,2.0,244.98,599.91,[KADIN]
cad0cddc-e43f-11e9-ad00-000d3a38a36f,Android App,Android App,2019-10-01,2021-02-11,2021-02-11,2019-12-28,1.0,3.0,281.96,93.67,[]
9c575cf4-d70c-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-09-12,2021-04-29,2021-04-29,2019-09-12,1.0,1.0,64.97,266.59,[AKTIFSPOR]
efe8400c-a6f3-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-09-28,2020-07-04,2014-10-02,2020-07-04,3.0,1.0,119.99,646.5,[ERKEK]
d335a4a6-1dba-11eb-8d74-000d3a38a36f,Mobile,Mobile,2020-11-03,2020-11-28,2020-11-28,2020-11-03,1.0,1.0,140.49,179.98,[ERKEK]
a7df223e-5b94-11ea-a55e-000d3a38a36f,Android App,Android App,2020-01-11,2021-02-17,2021-02-17,2020-01-11,4.0,1.0,189.99,266.05,[AKTIFSPOR]
e14f9392-d8a3-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-16,2021-02-16,2021-02-16,2021-01-21,1.0,2.0,429.95,179.0,[KADIN]
9d396e92-ede5-11e9-88c1-000d3a38a36f,Mobile,Mobile,2019-08-06,2021-03-20,2021-03-20,2019-10-31,2.0,3.0,279.95,273.96,"[AKTIFCOCUK, AKTIFSPOR]"
93870ca8-b17a-11e9-89fa-000d3a38a36f,Mobile,Mobile,2019-07-14,2021-03-19,2021-03-19,2020-03-03,2.0,2.0,199.97,123.98,[AKTIFSPOR]
f1e0e2d0-28fa-11eb-b7dd-000d3a38a36f,Mobile,Mobile,2020-11-17,2021-02-13,2021-02-13,2020-11-17,1.0,1.0,314.74,104.93,"[KADIN, AKTIFSPOR]"
d696c654-2633-11ea-8e1c-000d3a38a36f,Ios App,Ios App,2017-05-10,2021-04-13,2021-04-13,2019-08-15,69.0,1.0,82.48,16836.09,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
b817e6b2-a772-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-11-12,2020-09-01,2015-02-14,2020-09-01,2.0,1.0,254.49,84.97,[AKTIFSPOR]
5844d872-a7bc-11e9-a2fc-000d3a38a36f,Mobile,Offline,2014-12-16,2021-03-24,2016-10-19,2021-03-24,6.0,1.0,79.99,345.94,[]
2e055e3e-420c-11ea-96d9-000d3a38a36f,Android App,Android App,2019-08-07,2020-10-05,2020-10-05,2019-08-07,2.0,1.0,59.98,255.98,[AKTIFSPOR]
e899aea6-2d9b-11ea-8e71-000d3a38a36f,Android App,Android App,2019-09-29,2020-06-01,2020-06-01,2019-10-01,1.0,4.0,892.9,71.99,[ERKEK]
27460450-5070-11ea-99ba-000d3a38a36f,Ios App,Ios App,2019-07-14,2021-04-22,2021-04-22,2019-07-14,1.0,1.0,99.98,725.07,"[ERKEK, AKTIFSPOR]"
6c1d0538-d636-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-19,2021-01-08,2021-01-08,2019-08-19,1.0,2.0,339.96,197.99,[ERKEK]
6eb7471a-531b-11ea-acd3-000d3a38a36f,Android App,Android App,2020-01-18,2021-02-05,2021-02-05,2020-01-18,3.0,1.0,221.72,582.97,[AKTIFSPOR]
71251790-ac57-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2017-11-11,2020-06-09,2020-06-09,2019-10-19,5.0,3.0,339.97,655.92,"[KADIN, AKTIFSPOR]"
f5a3f8bc-2504-11ea-bf27-000d3a38a36f,Mobile,Mobile,2019-08-01,2021-05-09,2021-05-09,2019-08-01,1.0,1.0,119.98,83.89,[]
cfe5c41a-9fb3-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-12-23,2021-03-29,2021-03-29,2019-09-02,9.0,2.0,79.98,782.41,"[AKTIFCOCUK, COCUK]"
b1cfef08-2d95-11ea-8e71-000d3a38a36f,Android App,Android App,2019-11-09,2020-11-26,2020-11-26,2020-01-21,2.0,5.0,745.67,421.93,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
8176b7b2-9fae-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2018-08-29,2021-01-01,2021-01-01,2019-07-18,7.0,1.0,14.99,1085.57,"[ERKEK, AKTIFSPOR]"
6363c114-24a3-11ea-bf27-000d3a38a36f,Android App,Android App,2019-10-21,2020-10-28,2020-10-28,2019-10-21,3.0,1.0,299.97,343.64,"[KADIN, AKTIFSPOR]"
92048f9a-3fae-11eb-806e-000d3a38a36f,Android App,Offline,2020-12-16,2021-03-08,2021-01-22,2021-03-08,1.0,2.0,261.6,234.98,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
fc489196-673a-11ea-9d38-000d3a38a36f,Mobile,Offline,2017-01-02,2020-08-28,2017-03-22,2020-08-28,2.0,2.0,129.98,278.95,[COCUK]
13b50024-b040-11e9-9757-000d3a38a36f,Desktop,Offline,2018-10-29,2020-09-18,2018-10-29,2020-09-18,1.0,1.0,320.72,219.98,"[KADIN, AKTIFSPOR]"
5480de8c-f81d-11e9-b138-000d3a38a36f,Mobile,Mobile,2020-02-23,2020-11-15,2020-11-15,2020-02-23,1.0,1.0,80.49,61.99,[AKTIFSPOR]
b61d8fd6-9e32-11e9-9897-000d3a38a36f,Android App,Offline,2018-05-06,2021-01-07,2020-12-26,2021-01-07,8.0,9.0,670.19,1214.26,"[COCUK, AKTIFSPOR]"
0451d312-9d96-11e9-9897-000d3a38a36f,Mobile,Desktop,2015-01-16,2021-05-14,2021-05-14,2019-09-24,20.0,1.0,119.97,3192.39,"[ERKEK, KADIN, AKTIFSPOR]"
5204a6ca-c568-11ea-9dde-000d3a38a36f,Android App,Offline,2020-07-13,2020-07-13,2020-07-13,2020-07-13,1.0,1.0,130.48,119.99,"[ERKEK, COCUK]"
57d7359c-f1d5-11ea-bde9-000d3a38a36f,Ios App,Offline,2020-09-08,2021-05-21,2021-02-18,2021-05-21,5.0,2.0,363.84,700.89,"[ERKEK, KADIN, AKTIFSPOR]"
e688f572-1b71-11ea-9812-000d3a38a36f,Android App,Android App,2019-09-21,2021-03-12,2021-03-12,2019-11-02,2.0,2.0,195.97,231.97,"[KADIN, AKTIFSPOR]"
a139f058-3e48-11ea-808e-000d3a38a36f,Android App,Android App,2019-11-17,2021-04-14,2021-04-14,2019-11-17,6.0,1.0,49.99,1622.52,[AKTIFSPOR]
6f9320ee-f27e-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-19,2021-03-07,2021-03-07,2019-10-19,1.0,2.0,159.97,150.98,"[ERKEK, AKTIFSPOR]"
93a7f03c-2c5c-11ea-b752-000d3a38a36f,Mobile,Mobile,2019-08-13,2021-01-12,2021-01-12,2020-07-14,1.0,6.0,688.37,224.5,"[COCUK, KADIN, AKTIFSPOR]"
ee7cc130-fa8a-11e9-b138-000d3a38a36f,Mobile,Offline,2020-04-29,2020-10-04,2020-08-10,2020-10-04,2.0,1.0,100.47,165.96,"[KADIN, AKTIFSPOR]"
def52cfc-64b6-11ea-a507-000d3a38a36f,Ios App,Offline,2019-11-07,2020-12-24,2020-01-17,2020-12-24,2.0,3.0,469.87,251.98,[AKTIFCOCUK]
0a68b7ba-deff-11ea-9c1f-000d3a38a36f,Android App,Android App,2020-09-17,2021-05-19,2021-05-19,2020-09-17,1.0,2.0,340.68,215.99,[AKTIFSPOR]
8cface6c-568c-11ea-b9b9-000d3a38a36f,Android App,Android App,2019-12-09,2021-02-01,2021-02-01,2019-12-09,1.0,1.0,199.99,89.99,[KADIN]
5219104e-ac17-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-05-08,2021-02-09,2019-10-16,2021-02-09,3.0,1.0,669.93,299.97,"[ERKEK, AKTIFSPOR]"
68f051c8-9ce5-11ea-a27a-000d3a38a36f,Android App,Offline,2020-05-22,2020-10-11,2020-05-22,2020-10-11,1.0,1.0,90.49,65.99,[COCUK]
69210962-564a-11ea-b9b9-000d3a38a36f,Android App,Android App,2020-01-30,2021-02-15,2021-02-15,2020-01-30,2.0,1.0,100.73,189.38,[KADIN]
65a056c4-5287-11ea-8850-000d3a38a36f,Mobile,Mobile,2019-12-29,2021-02-07,2021-02-07,2019-12-29,1.0,2.0,260.95,51.49,[AKTIFSPOR]
27fff2fc-af6c-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-05-14,2021-02-23,2021-02-23,2020-02-16,5.0,1.0,200.74,726.31,"[AKTIFCOCUK, COCUK]"
3b4a4742-f12d-11e9-9346-000d3a38a36f,Mobile,Mobile,2019-03-08,2020-11-14,2020-11-14,2020-03-05,5.0,2.0,402.95,802.59,[AKTIFSPOR]
48372f5a-1fbe-11ea-87bf-000d3a38a36f,Android App,Android App,2019-09-23,2020-11-11,2020-11-11,2019-09-23,3.0,2.0,349.97,488.95,[AKTIFSPOR]
20ffcbc2-f679-11e9-841e-000d3a38a36f,Android App,Android App,2019-10-24,2021-02-19,2021-02-19,2020-12-16,2.0,3.0,166.75,516.92,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5bc97abc-ac0c-11e9-a2fc-000d3a38a36f,Ios App,Mobile,2017-05-02,2021-01-17,2021-01-17,2019-10-10,9.0,1.0,69.98,878.33,[KADIN]
29520ef4-aa96-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-07-07,2021-02-24,2021-02-24,2021-02-04,2.0,4.0,984.91,160.0,[ERKEK]
faf98c02-a57d-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-05-13,2021-04-05,2018-05-13,2021-04-05,1.0,2.0,171.37,219.96,[]
d990b3f2-1a84-11ea-98d5-000d3a38a36f,Android App,Android App,2019-11-28,2021-03-23,2021-03-23,2019-11-28,6.0,1.0,89.99,1071.61,"[ERKEK, AKTIFSPOR]"
e2adc4ee-a413-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-12,2021-05-17,2021-05-17,2019-04-12,4.0,1.0,259.9,468.96,[AKTIFSPOR]
2dfbedf8-53c4-11ea-abe0-000d3a38a36f,Android App,Android App,2019-12-08,2020-11-27,2020-11-27,2020-02-29,1.0,2.0,589.49,254.9,[AKTIFSPOR]
3b17ab5c-9e35-11e9-9897-000d3a38a36f,Android App,Offline,2018-06-07,2021-01-05,2019-08-06,2021-01-05,2.0,2.0,354.95,983.9,"[ERKEK, KADIN, AKTIFSPOR]"
617e83a6-5bbd-11ea-a44e-000d3a38a36f,Desktop,Offline,2019-12-20,2020-09-24,2020-04-02,2020-09-24,1.0,4.0,456.2,110.98,"[ERKEK, KADIN]"
4d545830-1070-11ea-8ce6-000d3a38a36f,Mobile,Offline,2019-11-07,2020-07-11,2019-11-07,2020-07-11,1.0,2.0,120.48,67.49,"[COCUK, KADIN]"
875cbe12-665d-11ea-82da-000d3a38a36f,Android App,Android App,2020-03-14,2021-02-17,2021-02-17,2020-03-14,2.0,1.0,99.98,331.98,[AKTIFSPOR]
0a6b8472-abde-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-02-16,2020-06-21,2019-08-06,2020-06-21,2.0,2.0,359.96,219.95,[ERKEK]
e1b876f4-a965-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-11-15,2020-07-03,2016-11-15,2020-07-03,1.0,1.0,160.73,116.99,[AKTIFSPOR]
92abdf10-29f3-11ea-87cc-000d3a38a36f,Android App,Offline,2019-02-18,2021-01-26,2021-01-14,2021-01-26,2.0,4.0,250.95,422.91,[COCUK]
5edeb302-5b4d-11ea-8a34-000d3a38a36f,Android App,Android App,2020-02-12,2021-01-08,2021-01-08,2020-10-22,1.0,2.0,255.72,49.99,"[AKTIFCOCUK, COCUK]"
52561362-bd38-11ea-aa61-000d3a38a36f,Mobile,Mobile,2020-07-03,2021-05-20,2021-05-20,2021-05-17,1.0,3.0,938.81,578.57,"[ERKEK, KADIN, AKTIFSPOR]"
73ab6c6e-a29b-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-15,2020-12-21,2020-12-21,2020-10-16,1.0,3.0,168.45,379.0,"[ERKEK, KADIN]"
2ffe075c-9f7f-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2018-09-30,2021-01-18,2021-01-18,2020-07-02,4.0,1.0,50.49,723.89,"[COCUK, KADIN]"
ab63d2ae-a9cb-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-04-08,2021-04-15,2021-04-15,2021-04-09,10.0,2.0,400.73,1486.15,"[ERKEK, AKTIFSPOR]"
de5e4076-1a65-11ea-941b-000d3a38a36f,Android App,Android App,2019-09-14,2020-12-17,2020-12-17,2019-09-14,4.0,1.0,34.98,714.47,"[ERKEK, AKTIFSPOR]"
ad61964c-bed6-11ea-958c-000d3a38a36f,Android App,Android App,2020-07-05,2020-11-29,2020-11-29,2020-07-17,1.0,3.0,263.96,101.99,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
687e16b0-d6bd-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-31,2021-05-21,2021-05-21,2019-08-31,2.0,1.0,39.99,349.95,[AKTIFCOCUK]
1e4d42ec-a58e-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-10-11,2020-11-02,2020-11-02,2019-12-01,4.0,1.0,259.98,780.6,"[AKTIFCOCUK, ERKEK, COCUK]"
d9c65cf2-c554-11ea-9dde-000d3a38a36f,Android App,Android App,2019-10-01,2021-05-17,2021-05-17,2019-10-01,5.0,1.0,249.97,513.7,[AKTIFSPOR]
4e84bc3a-fcdf-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-07-02,2021-04-02,2021-04-02,2019-07-02,4.0,1.0,99.99,652.47,[AKTIFSPOR]
8762f00e-b058-11e9-9757-000d3a38a36f,Desktop,Offline,2019-03-30,2021-03-26,2019-04-08,2021-03-26,1.0,4.0,480.76,71.99,[]
5b94ed60-2e43-11ea-9ad5-000d3a38a36f,Android App,Android App,2019-11-21,2020-08-20,2020-08-20,2019-11-21,1.0,1.0,69.99,139.99,[AKTIFSPOR]
2b4e0538-6795-11eb-b5d7-000d3a38a36f,Android App,Android App,2021-02-05,2021-02-12,2021-02-12,2021-02-05,1.0,1.0,100.88,81.49,[AKTIFSPOR]
